6	-3.64	-9.05	-0.60
8	-3.67	-9.11	-0.54
11	-3.69	-9.08	-0.55
25	-3.74	-8.95	-0.51
48	-3.80	-8.94	-0.60
70	-3.73	-8.78	-0.67
94	-3.64	-8.72	-0.68
116	-3.64	-8.71	-0.69
140	-3.74	-8.72	-0.71
164	-3.73	-8.94	-0.70
188	-3.68	-8.95	-0.59
211	-3.78	-8.82	-0.45
236	-3.88	-8.77	-0.48
260	-4.16	-8.70	-0.44
284	-4.30	-8.66	-0.45
308	-4.32	-8.50	-0.45
331	-4.25	-8.33	-0.45
356	-4.23	-7.93	-0.53
379	-4.36	-7.71	-0.57
403	-4.34	-7.65	-0.50
428	-4.29	-7.86	-0.66
451	-4.53	-7.87	-0.63
475	-5.16	-8.15	-0.76
499	-5.54	-8.50	-0.99
523	-5.75	-8.37	-1.57
547	-5.97	-8.46	-1.64
571	-6.16	-9.37	-1.72
594	-6.14	-9.19	-1.86
619	-6.15	-8.82	-2.04
643	-5.73	-8.59	-1.99
666	-5.30	-8.47	-1.90
691	-5.22	-8.37	-2.14
714	-4.90	-8.44	-2.22
738	-4.64	-8.71	-2.04
762	-4.26	-9.03	-2.01
786	-4.19	-9.15	-1.91
809	-4.30	-9.17	-1.88
834	-4.33	-8.90	-1.77
858	-4.22	-9.43	-1.13
882	-4.19	-10.82	-1.06
907	-4.06	-9.77	-1.09
930	-3.94	-9.39	-0.96
955	-3.49	-8.95	-0.82
978	-2.98	-8.11	-0.50
1002	-3.04	-8.25	-0.67
1028	-2.63	-8.59	-0.70
1052	-1.90	-8.87	-0.26
1077	-1.65	-9.27	0.05
1101	-1.75	-9.29	0.06
1125	-2.15	-9.48	-0.09
1150	-2.49	-10.10	-0.73
1176	-2.37	-9.03	-0.63
1201	-2.56	-8.56	-0.69
1226	-3.06	-7.58	-1.00
1251	-3.23	-6.93	-1.37
1275	-3.30	-7.55	-1.72
1301	-2.94	-7.65	-1.78
1326	-3.21	-7.81	-1.69
1351	-3.82	-8.05	-1.81
1376	-4.15	-7.98	-1.73
1400	-4.18	-7.99	-1.64
1426	-4.41	-7.82	-1.66
1451	-4.74	-8.45	-1.71
1475	-5.26	-9.30	-1.84
1501	-5.45	-9.90	-2.09
1525	-5.40	-9.89	-1.71
1551	-5.44	-10.98	-1.43
1576	-6.74	-11.81	-1.90
1602	-6.69	-10.50	-2.07
1629	-6.44	-10.52	-1.29
1654	-5.97	-9.15	-1.09
1680	-5.30	-7.37	-1.04
1704	-5.28	-7.44	-0.99
1729	-5.12	-7.36	-0.87
1755	-5.11	-7.60	-0.80
1779	-4.83	-8.74	-0.74
1804	-4.43	-9.34	-0.54
1829	-4.34	-9.38	-0.54
1854	-4.18	-9.26	-0.48
1880	-4.02	-9.07	-0.42
1904	-3.85	-8.60	-0.68
1929	-3.73	-8.26	-0.75
1954	-3.58	-8.46	-0.85
1979	-3.72	-8.02	-1.45
2003	-3.66	-7.74	-1.52
2029	-3.47	-7.69	-1.37
2054	-3.32	-7.97	-1.29
2079	-3.43	-8.42	-1.61
2104	-3.41	-8.63	-1.86
2128	-3.29	-8.72	-1.68
2154	-3.18	-8.72	-1.57
2179	-3.41	-8.56	-1.52
2203	-3.84	-10.83	-1.47
2230	-4.56	-10.61	-1.47
2255	-4.72	-9.38	-1.90
2281	-5.04	-8.54	-1.99
2306	-5.20	-7.37	-2.02
2330	-5.11	-7.23	-1.76
2356	-4.52	-7.65	-1.65
2380	-4.22	-8.56	-1.41
2405	-3.68	-9.34	-0.76
2430	-3.96	-9.37	-0.91
2455	-4.24	-8.53	-1.28
2481	-4.49	-7.68	-1.18
2505	-4.47	-6.92	-1.04
2530	-4.57	-6.81	-1.21
