6	-8.86	2.87	-2.30
8	-8.87	2.85	-2.35
11	-8.83	2.84	-2.33
22	-8.85	2.86	-2.32
44	-8.83	2.89	-2.31
65	-8.87	2.84	-2.36
88	-8.85	2.85	-2.30
109	-8.88	2.81	-2.18
132	-8.89	2.85	-2.32
155	-8.87	2.87	-2.31
178	-8.85	2.84	-2.28
200	-8.86	2.85	-2.34
224	-8.89	2.85	-2.30
246	-8.90	2.86	-2.24
269	-8.86	2.85	-2.24
292	-8.94	2.85	-2.24
315	-8.89	2.84	-2.31
337	-8.86	2.84	-2.33
361	-8.86	2.84	-2.33
384	-8.87	2.88	-2.24
406	-8.86	2.84	-2.29
430	-8.88	2.86	-2.26
452	-8.88	2.86	-2.24
475	-8.86	2.88	-2.27
498	-8.85	2.84	-2.26
521	-8.89	2.84	-2.26
543	-8.83	2.85	-2.27
567	-8.87	2.85	-2.30
589	-8.89	2.86	-2.27
613	-8.86	2.85	-2.23
635	-8.86	2.83	-2.17
658	-8.86	2.86	-2.25
681	-8.84	2.85	-2.30
704	-8.87	2.84	-2.24
727	-8.88	2.83	-2.29
750	-8.89	2.86	-2.26
773	-8.85	2.86	-2.22
795	-8.81	2.86	-2.22
819	-8.85	2.86	-2.25
841	-8.87	2.84	-2.26
864	-8.95	2.82	-2.36
887	-8.85	2.84	-2.24
910	-8.87	2.83	-2.25
932	-8.84	2.87	-2.26
956	-8.89	2.86	-2.29
978	-8.86	2.88	-2.25
1001	-8.89	2.85	-2.27
1026	-8.86	2.85	-2.27
1049	-8.89	2.83	-2.28
1073	-8.85	2.84	-2.27
1097	-8.88	2.82	-2.24
1121	-8.84	2.86	-2.25
1145	-8.85	2.85	-2.30
1169	-8.87	2.84	-2.30
1192	-8.91	2.85	-2.23
1217	-8.91	2.85	-2.25
1241	-8.82	2.86	-2.20
1264	-8.86	2.87	-2.21
1289	-8.92	2.83	-2.25
1312	-8.86	2.84	-2.15
1336	-8.86	2.85	-2.18
1360	-8.87	2.84	-2.19
1384	-8.84	2.88	-2.18
1408	-8.91	2.87	-2.21
1432	-8.89	2.86	-2.21
1456	-8.87	2.87	-2.19
1480	-8.90	2.88	-2.21
1504	-8.86	2.87	-2.19
1527	-8.86	2.80	-2.11
1552	-8.89	2.83	-2.18
1575	-8.90	2.86	-2.15
1599	-8.92	2.88	-2.18
1624	-8.86	2.89	-2.18
1647	-8.89	2.89	-2.15
1671	-8.88	2.88	-2.19
1695	-8.91	2.87	-2.17
1719	-8.88	2.90	-2.12
1742	-8.79	2.91	-2.14
1767	-8.88	2.87	-2.19
1790	-8.92	2.87	-2.15
1815	-8.91	2.87	-2.14
1839	-8.89	2.87	-2.11
1862	-8.83	2.89	-2.12
1887	-8.87	2.92	-2.15
1910	-8.88	2.88	-2.18
1934	-8.89	2.89	-2.16
1958	-8.87	2.85	-2.18
1982	-8.93	2.85	-2.16
2006	-8.94	2.86	-2.16
2030	-8.90	2.84	-2.16
2054	-8.85	2.90	-2.16
