6	-4.03	-8.59	-1.77
8	-3.99	-8.58	-1.70
11	-4.02	-8.61	-1.77
25	-4.01	-8.56	-1.73
48	-3.93	-8.60	-1.75
70	-3.93	-8.59	-1.69
94	-4.03	-8.60	-1.72
116	-3.99	-8.60	-1.68
140	-4.05	-8.59	-1.71
164	-4.07	-8.60	-1.80
188	-4.09	-8.55	-1.72
211	-4.15	-8.60	-1.66
236	-4.15	-8.55	-1.67
260	-4.15	-8.56	-1.62
284	-4.17	-8.49	-1.66
308	-4.14	-8.55	-1.68
331	-4.14	-8.58	-1.61
356	-4.19	-8.60	-1.77
379	-4.18	-8.42	-1.75
403	-4.19	-8.60	-1.69
428	-4.11	-8.48	-1.83
451	-4.17	-8.55	-1.87
475	-4.20	-8.55	-1.79
499	-4.26	-8.57	-1.81
523	-4.22	-8.64	-1.83
547	-4.20	-8.63	-1.81
571	-4.14	-8.52	-1.77
594	-4.13	-8.61	-1.68
619	-4.21	-8.88	-1.66
643	-4.14	-8.88	-1.77
666	-3.96	-8.66	-1.74
691	-4.18	-8.39	-1.91
714	-4.28	-8.09	-2.18
738	-3.98	-7.96	-2.19
762	-3.72	-8.00	-2.15
786	-3.71	-8.37	-2.27
809	-3.86	-8.60	-2.22
834	-3.97	-8.67	-2.19
858	-4.07	-8.60	-2.26
882	-4.06	-8.46	-2.15
906	-3.96	-8.27	-2.15
929	-3.59	-7.55	-2.09
954	-3.38	-7.14	-1.70
977	-3.43	-7.31	-1.33
1001	-3.58	-8.89	-1.04
1027	-4.06	-10.70	-1.05
1052	-3.91	-9.85	-0.87
1077	-3.89	-8.88	-0.66
1102	-4.42	-8.54	-0.67
1127	-4.84	-8.71	-1.11
1153	-4.32	-8.54	-1.16
1177	-3.64	-8.37	-0.92
1202	-4.01	-8.38	-1.04
1227	-4.66	-8.37	-1.12
1252	-4.58	-8.64	-1.16
1276	-4.09	-9.38	-0.87
1302	-4.05	-9.05	-0.67
1327	-4.18	-8.40	-0.78
1352	-4.32	-8.35	-0.92
1377	-4.11	-8.17	-1.24
1401	-3.51	-8.25	-1.04
1427	-3.67	-8.35	-1.08
1452	-4.19	-8.55	-1.02
1476	-4.45	-8.96	-1.11
1502	-4.81	-9.29	-1.16
1526	-4.65	-9.47	-1.16
1552	-4.66	-9.73	-1.19
1576	-4.89	-9.93	-1.33
1601	-4.76	-10.40	-1.36
1628	-4.56	-11.00	-1.41
1653	-4.61	-11.49	-1.55
1680	-4.56	-11.59	-1.78
1705	-4.37	-11.88	-1.71
1731	-4.42	-11.44	-1.72
1758	-4.63	-11.46	-1.98
1783	-4.71	-10.35	-1.99
1809	-3.82	-9.53	-1.37
1835	-2.77	-10.30	-1.33
1860	-1.53	-10.13	-0.80
1887	-1.43	-10.48	-1.11
1912	-1.47	-9.79	-1.30
1937	-2.32	-9.68	-1.41
1963	-2.81	-9.81	-1.80
1987	-2.56	-9.46	-1.59
2013	-2.16	-8.72	-1.56
2037	-2.04	-8.20	-1.60
2062	-2.25	-7.79	-1.55
2087	-2.39	-7.41	-1.34
2112	-2.37	-6.76	-1.11
2137	-2.34	-6.17	-1.09
2162	-2.46	-6.06	-1.10
2187	-2.43	-6.08	-1.00
2212	-2.54	-6.32	-0.94
2237	-2.75	-6.36	-1.26
2262	-2.70	-6.09	-1.56
2287	-2.82	-6.52	-1.99
2312	-2.91	-6.27	-2.44
2336	-3.07	-6.53	-2.54
2362	-2.96	-7.16	-2.44
2386	-2.83	-8.03	-2.37
2412	-2.57	-9.05	-2.44
2437	-2.09	-10.28	-2.10
2462	-2.23	-12.13	-1.60
2489	-2.80	-11.76	-0.93
2514	-3.62	-11.53	-0.76
2540	-4.10	-11.02	-0.80
2567	-4.08	-11.80	-0.60
2592	-4.50	-13.13	-1.10
2619	-4.02	-11.06	-1.21
2644	-3.91	-9.19	-0.78
2669	-4.70	-8.09	-0.79
2695	-5.05	-7.79	-1.02
2719	-4.86	-7.95	-0.73
2745	-4.53	-8.49	-0.45
2769	-4.38	-9.10	-0.22
2794	-4.34	-8.52	-0.10
2820	-4.57	-8.04	0.00
2843	-4.73	-7.97	-0.07
2868	-4.59	-7.80	-0.14
2893	-4.30	-7.90	-0.32
2918	-4.06	-7.98	-0.48
2944	-3.98	-8.19	-0.53
2968	-3.93	-8.93	-0.72
2993	-3.72	-8.82	-0.66
3018	-3.66	-8.91	-0.68
3043	-3.67	-9.47	-0.91
3067	-3.70	-10.06	-0.74
3094	-3.58	-9.61	-0.83
3119	-3.63	-9.94	-0.90
