6483	-11.21	0.94	4.23
6507	-10.29	0.44	3.78
6531	-10.50	0.34	3.44
6555	-10.47	0.36	2.70
6579	-9.32	0.22	1.70
6601	-9.30	0.22	2.05
6625	-9.22	0.45	2.79
6647	-8.90	-0.01	3.10
6672	-9.21	0.02	3.73
6694	-8.92	0.48	3.56
6717	-9.16	0.31	3.41
6740	-8.93	0.38	2.46
6763	-9.00	0.75	2.43
6786	-8.83	0.81	1.91
6809	-8.33	0.66	1.68
6832	-8.31	1.24	1.92
6854	-8.47	1.53	2.05
6878	-8.56	1.59	2.10
6900	-8.52	1.44	2.34
6923	-8.69	1.49	2.52
6946	-9.06	1.93	2.40
6969	-9.17	2.02	2.61
6991	-8.93	1.68	2.87
7015	-9.38	1.68	3.35
7037	-9.60	1.78	3.55
7060	-9.46	1.50	3.63
7084	-8.99	1.77	3.32
7106	-9.79	2.13	3.52
7129	-10.45	1.93	4.24
7153	-10.49	1.38	4.52
7177	-11.31	1.18	4.51
7200	-10.96	1.42	3.85
7225	-9.11	1.32	2.72
7247	-8.92	1.70	2.70
7271	-9.12	2.25	2.94
7293	-8.91	1.46	2.96
7316	-9.14	0.75	3.86
7340	-9.79	0.91	4.31
7362	-9.74	0.95	4.04
7385	-8.88	0.87	3.34
7408	-8.75	1.24	3.03
7431	-8.79	1.68	2.81
7453	-8.55	1.46	2.69
7477	-8.34	1.04	2.86
7499	-8.49	0.99	3.12
7522	-8.44	1.20	2.87
7545	-8.37	1.44	2.94
7568	-8.06	1.43	2.73
7590	-8.37	1.53	3.11
7614	-8.91	1.86	3.51
7636	-9.18	1.67	3.57
7659	-9.52	1.71	3.30
7683	-9.32	1.88	3.17
7705	-9.55	1.85	3.17
7728	-8.99	1.55	2.90
7751	-10.16	1.45	3.82
7775	-11.72	1.20	6.22
7798	-10.52	0.77	3.97
7823	-10.10	0.18	3.39
7846	-9.99	0.70	3.06
7870	-9.90	1.09	2.29
7892	-9.22	0.54	2.56
7915	-8.31	-0.34	3.70
7940	-8.53	-0.57	3.76
7963	-8.34	-0.27	3.65
7987	-7.48	0.09	3.50
8010	-7.88	0.26	3.13
8033	-8.33	0.67	2.65
8055	-8.43	0.76	2.04
8079	-8.81	0.89	2.29
8101	-8.67	1.36	2.18
8124	-9.18	1.46	2.29
8147	-8.67	1.27	2.30
8170	-8.78	1.28	2.59
8193	-9.06	1.64	2.15
8216	-9.25	1.78	1.76
8239	-9.17	1.67	1.98
8261	-9.48	1.63	2.27
8285	-10.36	1.70	2.17
8308	-9.92	1.81	2.60
8331	-10.96	1.86	4.00
8355	-11.69	1.15	4.82
8379	-11.37	0.68	4.57
8403	-11.10	0.80	3.87
8427	-9.91	1.06	2.60
8450	-9.22	1.37	2.26
8473	-9.10	1.42	2.57
8496	-8.66	0.94	2.72
8518	-8.90	0.37	3.34
8542	-9.11	0.43	3.73
8564	-9.09	0.57	3.73
8587	-8.44	0.34	3.13
8610	-8.06	0.39	2.89
8633	-8.03	0.90	2.73
8655	-8.02	1.08	2.45
8679	-8.08	0.99	2.20
8701	-8.38	1.05	2.49
8724	-8.56	1.36	2.56
8748	-8.60	1.38	2.48
8770	-8.92	1.43	2.83
8793	-8.75	1.29	2.98
8816	-8.56	1.08	3.24
8839	-9.48	0.83	4.03
8861	-10.14	0.66	3.91
8886	-10.19	0.59	3.24
8909	-10.23	0.48	3.26
8934	-11.78	1.00	3.80
8957	-11.65	0.59	3.69
8981	-10.93	0.26	3.69
9006	-10.58	0.35	3.16
9029	-10.02	0.80	2.04
9053	-8.61	0.70	1.71
9076	-8.30	0.44	2.23
9099	-8.25	0.29	2.58
9121	-8.44	-0.03	3.03
9146	-8.14	-0.04	3.28
9169	-8.73	0.13	3.51
9192	-8.32	0.30	2.49
9216	-8.84	0.84	2.58
9238	-8.56	0.93	2.00
9261	-8.60	1.10	1.65
9284	-8.51	1.38	1.90
9307	-8.66	1.60	2.36
9329	-8.40	1.52	2.27
9353	-8.29	1.45	2.33
9375	-8.34	1.50	2.39
9399	-8.40	1.53	2.24
9421	-8.56	1.46	2.32
9444	-9.39	1.46	2.87
9467	-9.83	1.30	3.01
9490	-9.99	1.19	2.83
9512	-9.97	1.25	2.85
9536	-11.09	2.06	2.98
9560	-11.95	1.71	4.04
9583	-10.94	0.42	4.30
9608	-10.91	0.14	4.16
9631	-10.61	1.38	3.32
9655	-9.11	1.18	2.28
9678	-8.57	1.20	2.57
9701	-8.76	1.44	3.28
9723	-8.96	0.89	3.84
9747	-9.04	0.40	4.12
9769	-8.94	0.34	4.26
9792	-8.96	0.63	3.84
9816	-8.82	0.70	3.47
9838	-8.49	0.33	3.38
9861	-8.18	0.19	3.32
9884	-7.96	0.31	3.39
9907	-7.83	0.50	3.28
9929	-7.96	0.80	3.27
9953	-7.92	0.93	3.23
9975	-8.36	0.85	3.28
9999	-8.70	0.85	3.14
10021	-9.05	0.88	3.39
10045	-9.61	0.72	3.81
10070	-9.84	0.43	3.84
10093	-10.21	0.26	3.72
10118	-9.64	0.03	3.14
10142	-10.78	0.19	4.06
10167	-10.62	0.13	4.42
10191	-10.52	-0.21	3.76
10218	-10.34	0.55	2.68
10243	-10.06	1.16	1.98
10268	-9.36	1.08	1.71
10292	-9.05	0.57	1.82
10315	-8.82	0.06	2.55
10340	-8.56	-0.40	3.39
10364	-8.58	-0.59	3.98
10389	-8.87	-0.50	3.80
10415	-8.79	-0.58	3.04
10439	-8.73	-0.34	2.32
10465	-8.86	0.21	2.04
10488	-8.91	0.69	2.04
10512	-8.60	0.75	2.34
10536	-8.47	0.78	2.53
10560	-8.60	1.08	2.52
10584	-8.65	1.51	2.49
10608	-8.32	1.49	2.45
10632	-8.49	1.55	2.45
10655	-8.76	1.88	2.34
10680	-9.51	2.02	2.57
10703	-9.99	1.75	2.65
10727	-9.78	1.45	2.58
10752	-10.64	1.47	2.81
10776	-12.08	1.66	4.36
10802	-11.24	0.25	4.15
10826	-10.57	-0.59	3.20
10852	-11.06	0.22	3.30
10877	-9.79	0.69	2.24
10901	-8.41	-0.05	1.83
10926	-8.69	0.27	3.37
10950	-8.90	0.70	3.84
10974	-8.96	-0.01	4.08
10999	-8.94	-0.22	4.23
11024	-8.97	-0.22	3.69
11048	-9.19	-0.14	3.65
11074	-8.64	-0.42	3.28
11099	-8.64	-0.56	3.20
11123	-8.45	-0.40	3.28
11149	-8.37	-0.31	3.38
11173	-8.33	-0.10	3.41
11199	-8.58	-0.00	3.63
11224	-8.55	0.03	3.40
11247	-8.78	0.21	3.24
11272	-8.91	0.54	3.10
11295	-8.79	0.52	2.99
